gene_id	scaffold	start	end	strand	product
PcrG026445	h1tg001127l	266269	274164	-	
PcrG026446	h1tg001127l	281568	282545	-	
PcrG026447	h1tg001127l	327611	328306	+	
PcrG026448	h1tg001127l	330182	331836	-	
PcrG026449	h1tg001128l	427	7088	+	
PcrG026450	h1tg001128l	10734	32099	+	
PcrG026451	h1tg001128l	38430	39497	+	
PcrG026452	h1tg001128l	151161	165128	-	
PcrG026453	h1tg001129l	539	1867	+	
PcrG026454	h1tg001129l	24310	26766	+	
PcrG026455	h1tg001129l	35761	38319	+	
PcrG026456	h1tg001129l	45098	49845	+	
PcrG026457	h1tg001129l	53996	61954	+	
PcrG026458	h1tg001129l	117317	119863	+	
PcrG026459	h1tg001130l	588	7548	+	
PcrG026460	h1tg001130l	9000	14442	+	
PcrG026461	h1tg001130l	146237	164969	-	
PcrG026462	h1tg001130l	165136	173760	+	
PcrG026463	h1tg001130l	193988	232201	+	
PcrG026464	h1tg001130l	234484	246123	-	
PcrG026465	h1tg001130l	252215	267523	-	
PcrG026466	h1tg001130l	282066	290815	-	
PcrG026467	h1tg001130l	293167	308210	-	
PcrG026468	h1tg001130l	311735	318002	-	
PcrG026469	h1tg001130l	393783	407820	-	
PcrG026470	h1tg001130l	408607	412945	+	
PcrG026471	h1tg001131l	8957	9646	+	
PcrG026472	h1tg001131l	49696	55784	-	
PcrG026473	h1tg001131l	55964	63752	+	
PcrG026474	h1tg001131l	66944	68854	-	
PcrG026475	h1tg001131l	100186	101945	-	
PcrG026476	h1tg001131l	154971	165134	-	
PcrG026477	h1tg001131l	188639	189658	-	
PcrG026478	h1tg001131l	236445	239477	+	
PcrG026479	h1tg001131l	241159	245841	+	
PcrG026480	h1tg001131l	247480	250380	-	
PcrG026481	h1tg001131l	252104	258423	-	
PcrG026482	h1tg001131l	264066	267920	-	
PcrG026483	h1tg001131l	272414	272627	-	
PcrG026484	h1tg001131l	277289	282373	-	
PcrG026485	h1tg001132l	4810	8581	-	
PcrG026486	h1tg001132l	12507	31802	-	
PcrG026487	h1tg001132l	64811	66328	+	
PcrG026488	h1tg001132l	252315	253208	-	
PcrG026489	h1tg001132l	256787	257782	-	
PcrG026490	h1tg001132l	258926	265052	-	
PcrG026491	h1tg001132l	269486	270514	+	
PcrG026492	h1tg001132l	270700	273454	+	
PcrG026493	h1tg001132l	276547	292306	-	
PcrG026494	h1tg001132l	292737	302710	+	
PcrG026495	h1tg001132l	311150	312058	-	
PcrG026496	h1tg001132l	317287	326781	-	
PcrG026497	h1tg001132l	329581	334235	+	
PcrG026498	h1tg001133l	1765	18405	-	
PcrG026499	h1tg001133l	18543	26320	+	
PcrG026500	h1tg001133l	29744	47168	-	
PcrG026501	h1tg001133l	52625	55687	-	
PcrG026502	h1tg001133l	60620	70900	+	
PcrG026503	h1tg001133l	153837	163105	+	
PcrG026504	h1tg001134l	2862	44361	+	
PcrG026505	h1tg001134l	104426	135994	+	
PcrG026506	h1tg001134l	154810	160976	+	
PcrG026507	h1tg001134l	162252	187667	+	
PcrG026508	h1tg001135l	662	24379	-	
PcrG026509	h1tg001135l	36047	59996	-	
PcrG026510	h1tg001136c	2020	4014	-	
PcrG026511	h1tg001136c	28559	30553	-	
PcrG026512	h1tg001138l	223	12349	-	
PcrG026513	h1tg001138l	12880	27289	+	
PcrG026514	h1tg001138l	33023	62712	+	
PcrG026515	h1tg001138l	65013	68343	+	
PcrG026516	h1tg001138l	74924	97070	+	
PcrG026517	h1tg001138l	107418	109091	+	
PcrG026518	h1tg001138l	113487	123536	+	
PcrG026519	h1tg001138l	126883	136021	-	
PcrG026520	h1tg001138l	169016	180054	+	
PcrG026521	h1tg001138l	185576	188296	-	
PcrG026522	h1tg001138l	188728	204019	+	
PcrG026523	h1tg001138l	212311	217091	-	
PcrG026524	h1tg001138l	255977	259969	+	
PcrG026525	h1tg001138l	260838	264893	+	
PcrG026526	h1tg001138l	266483	270912	-	
PcrG026527	h1tg001138l	275733	279731	+	
PcrG026528	h1tg001138l	284337	304897	-	
PcrG026529	h1tg001139l	3803	6274	-	
PcrG026530	h1tg001139l	10243	14133	+	
PcrG026531	h1tg001139l	15801	33143	+	
PcrG026532	h1tg001139l	35389	42969	-	
PcrG026533	h1tg001139l	51209	60350	-	
PcrG026534	h1tg001139l	60544	61482	+	
PcrG026535	h1tg001139l	69490	72213	+	
PcrG026536	h1tg001139l	72427	73044	+	
PcrG026537	h1tg001139l	74471	93054	-	
PcrG026538	h1tg001139l	94511	109540	+	
PcrG026539	h1tg001139l	111768	120258	-	
PcrG026540	h1tg001139l	128071	135945	+	
PcrG026541	h1tg001139l	137144	139321	+	
PcrG026542	h1tg001140l	180527	230174	-	
PcrG026543	h1tg001141l	499	4872	+	
PcrG026544	h1tg001141l	30571	32044	-	
PcrG026545	h1tg001141l	337762	351959	+	
PcrG026546	h1tg001141l	392609	394812	+	
PcrG026547	h1tg001142l	8700	16580	-	
PcrG026548	h1tg001142l	20640	26275	+	
PcrG026549	h1tg001142l	28510	30843	-	
PcrG026550	h1tg001142l	36180	37148	-	
PcrG026551	h1tg001142l	64646	66630	+	
PcrG026552	h1tg001142l	69351	71463	-	
PcrG026553	h1tg001142l	90856	102956	-	
PcrG026554	h1tg001142l	125200	128406	+	
PcrG026555	h1tg001142l	133126	148825	+	
PcrG026556	h1tg001142l	150504	151250	-	
PcrG026557	h1tg001142l	154295	154618	-	
PcrG026558	h1tg001142l	182072	234508	-	
PcrG026559	h1tg001142l	248280	252806	-	
PcrG026560	h1tg001142l	254258	255798	-	
PcrG026561	h1tg001142l	329929	335250	-	
PcrG026562	h1tg001142l	335413	342539	+	
PcrG026563	h1tg001142l	388247	396838	+	
PcrG026564	h1tg001142l	398857	406622	-	
PcrG026565	h1tg001142l	410079	412373	+	
PcrG026566	h1tg001143l	1350	19433	-	
PcrG026567	h1tg001143l	19956	24112	+	
PcrG026568	h1tg001143l	30849	32327	-	
PcrG026569	h1tg001143l	68790	70025	+	
PcrG026570	h1tg001143l	74674	79721	-	
PcrG026571	h1tg001143l	80636	97306	+	
PcrG026572	h1tg001143l	105657	114125	-	
PcrG026573	h1tg001143l	114609	116780	+	
PcrG026574	h1tg001143l	120139	121408	+	
PcrG026575	h1tg001143l	121845	127832	+	
PcrG026576	h1tg001144l	14668	33576	+	
PcrG026577	h1tg001144l	43704	55212	+	
PcrG026578	h1tg001144l	136195	137236	+	
PcrG026579	h1tg001144l	143128	143937	-	
PcrG026580	h1tg001144l	144033	144875	-	
PcrG026581	h1tg001144l	150714	151268	+	
PcrG026582	h1tg001144l	155110	155607	+	
PcrG026583	h1tg001144l	313114	334139	-	
PcrG026584	h1tg001144l	338136	348693	+	
PcrG026585	h1tg001144l	353776	369627	-	
PcrG026586	h1tg001144l	377039	420528	+	
PcrG026587	h1tg001144l	426602	429935	-	
PcrG026588	h1tg001144l	437250	441224	-	
PcrG026589	h1tg001146l	60109	62914	-	
PcrG026590	h1tg001146l	74643	83280	-	
PcrG026591	h1tg001146l	93249	116585	+	
PcrG026592	h1tg001146l	119438	126649	-	
PcrG026593	h1tg001146l	126926	139646	+	
PcrG026594	h1tg001146l	140984	147171	-	
PcrG026595	h1tg001146l	147710	151822	+	
PcrG026596	h1tg001147l	4095	8356	+	
PcrG026597	h1tg001147l	34541	36587	+	
PcrG026598	h1tg001147l	62805	74144	+	
PcrG026599	h1tg001147l	81380	88791	+	
PcrG026600	h1tg001148l	1201	2388	-	
PcrG026601	h1tg001148l	17029	18216	-	
PcrG026602	h1tg001149l	510	5858	+	
PcrG026603	h1tg001149l	7822	10234	-	
PcrG026604	h1tg001149l	37142	38295	-	
PcrG026605	h1tg001149l	40049	43712	-	
PcrG026606	h1tg001149l	59239	62763	-	
PcrG026607	h1tg001149l	72009	75667	-	
PcrG026608	h1tg001149l	82378	85006	+	
PcrG026609	h1tg001149l	87259	91219	+	
PcrG026610	h1tg001149l	105310	106276	-	
PcrG026611	h1tg001149l	109572	109889	-	
PcrG026612	h1tg001149l	137616	188194	+	
PcrG026613	h1tg001149l	224408	235439	+	
PcrG026614	h1tg001149l	238510	249147	-	
PcrG026615	h1tg001149l	252347	253357	+	
PcrG026616	h1tg001149l	258540	259553	+	
PcrG026617	h1tg001149l	309236	310249	+	
PcrG026618	h1tg001149l	329171	333247	-	
PcrG026619	h1tg001149l	350109	359528	+	
PcrG026620	h1tg001149l	362469	363286	-	
PcrG026621	h1tg001149l	363783	369036	+	
PcrG026622	h1tg001149l	475491	475910	+	
PcrG026623	h1tg001149l	538096	541413	-	
PcrG026624	h1tg001150l	3160	7695	-	
PcrG026625	h1tg001150l	28819	45757	+	
PcrG026626	h1tg001150l	46461	48116	-	
PcrG026627	h1tg001150l	53827	56056	-	
PcrG026628	h1tg001150l	60268	60657	-	
PcrG026629	h1tg001150l	90036	90398	-	
PcrG026630	h1tg001150l	97059	97589	-	
PcrG026631	h1tg001150l	103026	103472	-	
PcrG026632	h1tg001150l	107079	108017	-	
PcrG026633	h1tg001150l	116232	128031	-	
PcrG026634	h1tg001150l	131675	171396	-	
PcrG026635	h1tg001150l	175235	185783	-	
PcrG026636	h1tg001150l	188938	189168	+	
PcrG026637	h1tg001150l	202018	208204	-	
PcrG026638	h1tg001150l	216760	224927	-	
PcrG026639	h1tg001150l	228116	233835	+	
PcrG026640	h1tg001150l	243868	254040	+	
PcrG026641	h1tg001150l	273560	332743	+	
PcrG026642	h1tg001150l	360087	376839	+	
PcrG026643	h1tg001150l	383914	389596	-	
PcrG026644	h1tg001150l	389935	414687	+	
PcrG026645	h1tg001151l	113773	121312	-	
PcrG026646	h1tg001151l	291971	292981	-	
PcrG026647	h1tg001151l	293344	306180	+	
PcrG026648	h1tg001151l	307171	309745	-	
PcrG026649	h1tg001151l	311790	315608	-	
PcrG026650	h1tg001152l	88635	99973	-	
PcrG026651	h1tg001152l	100883	108604	+	
PcrG026652	h1tg001152l	158161	180199	+	
PcrG026653	h1tg001152l	182422	189718	-	
PcrG026654	h1tg001152l	203500	211835	+	
PcrG026655	h1tg001153l	5703	15967	+	
PcrG026656	h1tg001153l	17611	22954	-	
PcrG026657	h1tg001153l	25334	26212	+	
PcrG026658	h1tg001153l	30964	31812	+	
PcrG026659	h1tg001153l	33797	34642	-	
PcrG026660	h1tg001153l	36324	36965	-	
PcrG026661	h1tg001153l	57561	60003	-	
PcrG026662	h1tg001153l	61552	62395	-	
PcrG026663	h1tg001153l	65023	66182	-	
PcrG026664	h1tg001153l	68798	77804	-	
PcrG026665	h1tg001153l	81969	94959	-	
PcrG026666	h1tg001153l	98540	111580	-	
PcrG026667	h1tg001153l	111699	137447	+	
PcrG026668	h1tg001153l	142738	143346	+	
PcrG026669	h1tg001153l	156991	189634	+	
PcrG026670	h1tg001153l	192832	211815	-	
PcrG026671	h1tg001153l	217606	225787	+	
PcrG026672	h1tg001153l	228444	236885	+	
PcrG026673	h1tg001153l	241955	250450	-	
PcrG026674	h1tg001153l	280568	302599	-	
PcrG026675	h1tg001153l	314167	318404	+	
PcrG026676	h1tg001153l	324104	325111	-	
PcrG026677	h1tg001153l	375205	430709	-	
PcrG026678	h1tg001154l	171	10604	+	
PcrG026679	h1tg001154l	15132	35735	-	
PcrG026680	h1tg001154l	38368	52241	-	
PcrG026681	h1tg001154l	63301	76799	-	
PcrG026682	h1tg001154l	79221	99818	+	
PcrG026683	h1tg001154l	214598	216061	+	
PcrG026684	h1tg001155l	1221	34520	+	
PcrG026685	h1tg001155l	53878	56651	-	
PcrG026686	h1tg001155l	78527	83716	+	
PcrG026687	h1tg001155l	101222	112863	-	
PcrG026688	h1tg001155l	113254	119807	+	
PcrG026689	h1tg001155l	147823	157946	-	
PcrG026690	h1tg001158l	13057	13863	-	
PcrG026691	h1tg001158l	15345	15743	-	
PcrG026692	h1tg001158l	41164	63255	+	
PcrG026693	h1tg001159c	1035	17806	-	
PcrG026694	h1tg001159c	19842	23733	+	
PcrG026695	h1tg001159c	24949	35096	-	
PcrG026696	h1tg001160l	1200	2333	-	
PcrG026697	h1tg001160l	8580	12867	-	
PcrG026698	h1tg001160l	38412	54719	-	
PcrG026699	h1tg001160l	198520	204387	+	
PcrG026700	h1tg001160l	205339	206292	-	
PcrG026701	h1tg001160l	278759	279586	+	
PcrG026702	h1tg001160l	437056	437681	+	
PcrG026703	h1tg001160l	528410	535303	-	
PcrG026704	h1tg001160l	541518	620626	+	
PcrG026705	h1tg001160l	632085	645582	-	
PcrG026706	h1tg001161l	4321	4686	+	
PcrG026707	h1tg001161l	12294	91165	+	
PcrG026708	h1tg001161l	123410	142563	+	
PcrG026709	h1tg001161l	145981	178362	+	
PcrG026710	h1tg001162l	8110	24213	+	
PcrG026711	h1tg001162l	28776	41520	-	
PcrG026712	h1tg001162l	42709	56508	+	
PcrG026713	h1tg001162l	61024	69101	+	
PcrG026714	h1tg001162l	77929	87266	+	
PcrG026715	h1tg001162l	87645	92106	+	
PcrG026716	h1tg001162l	93808	95878	+	
PcrG026717	h1tg001162l	96775	102553	+	
PcrG026718	h1tg001162l	111525	122366	-	
PcrG026719	h1tg001164l	7826	10060	+	
PcrG026720	h1tg001164l	15120	24620	+	
PcrG026721	h1tg001164l	28872	40347	+	
PcrG026722	h1tg001164l	82030	82377	-	
PcrG026723	h1tg001164l	82426	94969	-	
PcrG026724	h1tg001164l	211568	237105	-	
PcrG026725	h1tg001164l	241375	245863	-	
PcrG026726	h1tg001164l	248746	253431	-	
PcrG026727	h1tg001165l	50304	57111	+	
PcrG026728	h1tg001165l	57145	62395	+	
PcrG026729	h1tg001165l	67528	79316	-	
PcrG026730	h1tg001166l	2263	19498	+	
PcrG026731	h1tg001166l	44933	52192	+	
PcrG026732	h1tg001166l	54704	63770	+	
PcrG026733	h1tg001166l	67327	68100	+	
PcrG026734	h1tg001166l	70560	73583	-	
PcrG026735	h1tg001166l	75121	82056	+	
PcrG026736	h1tg001166l	83341	90077	+	
PcrG026737	h1tg001166l	99478	115236	+	
PcrG026738	h1tg001166l	144394	149115	-	
PcrG026739	h1tg001167l	685	2979	+	
PcrG026740	h1tg001168l	55	2645	+	
PcrG026741	h1tg001168l	4311	10113	+	
PcrG026742	h1tg001168l	54255	56355	-	
PcrG026743	h1tg001168l	56548	66713	+	
PcrG026744	h1tg001169l	13534	27430	+	
PcrG026745	h1tg001169l	34064	46723	+	
PcrG026746	h1tg001169l	56292	60226	+	
PcrG026747	h1tg001169l	72751	83039	+	
PcrG026748	h1tg001169l	91448	108987	+	
PcrG026749	h1tg001169l	138357	167534	+	
PcrG026750	h1tg001169l	170645	172339	-	
PcrG026751	h1tg001169l	173219	174931	+	
PcrG026752	h1tg001169l	176314	177006	+	
PcrG026753	h1tg001169l	182334	183848	+	
PcrG026754	h1tg001169l	193909	194511	+	
PcrG026755	h1tg001169l	266367	268025	+	
PcrG026756	h1tg001169l	300350	301965	+	
PcrG026757	h1tg001169l	348297	353230	+	
PcrG026758	h1tg001169l	380429	380761	-	
PcrG026759	h1tg001169l	381509	383357	-	
PcrG026760	h1tg001169l	398084	421703	-	
PcrG026761	h1tg001169l	433287	435374	-	
PcrG026762	h1tg001169l	508002	508721	-	
PcrG026763	h1tg001169l	528225	533520	-	
PcrG026764	h1tg001169l	548940	639419	-	
PcrG026765	h1tg001170l	71466	77888	+	
PcrG026766	h1tg001170l	86801	89382	+	
PcrG026767	h1tg001170l	100766	160420	-	
PcrG026768	h1tg001170l	163977	188203	-	
PcrG026769	h1tg001170l	214713	238396	-	
PcrG026770	h1tg001170l	252678	278810	-	
PcrG026771	h1tg001170l	303668	306594	-	
PcrG026772	h1tg001170l	395066	403376	-	
PcrG026773	h1tg001171l	7777	9509	-	
PcrG026774	h1tg001172l	13252	13932	+	
PcrG026775	h1tg001173l	58059	61331	+	
PcrG026776	h1tg001174l	65236	78535	-	
PcrG026777	h1tg001174l	78749	85014	+	
PcrG026778	h1tg001174l	92175	100431	-	
PcrG026779	h1tg001174l	105525	150691	-	
PcrG026780	h1tg001174l	151285	162005	+	
PcrG026781	h1tg001174l	174171	175487	+	
PcrG026782	h1tg001174l	207571	212432	+	
PcrG026783	h1tg001174l	213901	225715	-	
PcrG026784	h1tg001175l	5765	7978	+	
PcrG026785	h1tg001175l	38403	49973	+	
PcrG026786	h1tg001175l	51602	56946	-	
PcrG026787	h1tg001176l	526	12448	-	
PcrG026788	h1tg001177l	16109	17689	+	
PcrG026789	h1tg001177l	72409	74787	+	
PcrG026790	h1tg001177l	92245	95570	+	
PcrG026791	h1tg001177l	115055	117271	+	
PcrG026792	h1tg001177l	129969	135319	+	
PcrG026793	h1tg001177l	139067	147277	-	
PcrG026794	h1tg001177l	148873	156765	+	
PcrG026795	h1tg001177l	160157	161678	-	
PcrG026796	h1tg001177l	161828	169463	-	
PcrG026797	h1tg001178l	63139	66760	+	
PcrG026798	h1tg001178l	70563	75474	+	
PcrG026799	h1tg001178l	93358	100366	+	
PcrG026800	h1tg001178l	101755	102825	-	
PcrG026801	h1tg001178l	135003	151140	-	
PcrG026802	h1tg001178l	169032	169626	+	
PcrG026803	h1tg001178l	185705	187093	-	
PcrG026804	h1tg001179l	39079	49744	+	
PcrG026805	h1tg001179l	53500	54912	-	
PcrG026806	h1tg001179l	59759	61168	-	
PcrG026807	h1tg001181l	122	21390	+	
PcrG026808	h1tg001181l	65187	89463	+	
PcrG026809	h1tg001182l	40867	48006	+	
PcrG026810	h1tg001182l	57903	96609	+	
PcrG026811	h1tg001182l	101811	104366	+	
PcrG026812	h1tg001182l	111725	113666	+	
PcrG026813	h1tg001182l	122283	125324	+	
PcrG026814	h1tg001182l	133309	136645	-	
PcrG026815	h1tg001182l	165094	166122	+	
PcrG026816	h1tg001182l	184995	194056	-	
PcrG026817	h1tg001182l	207614	208648	-	
PcrG026818	h1tg001183l	28165	39704	-	
PcrG026819	h1tg001183l	40459	57361	-	
PcrG026820	h1tg001183l	98983	101663	+	
PcrG026821	h1tg001183l	107639	119917	-	
PcrG026822	h1tg001183l	120536	122752	+	
PcrG026823	h1tg001183l	129081	140775	+	
PcrG026824	h1tg001183l	147218	153390	-	
PcrG026825	h1tg001183l	156709	171768	-	
PcrG026826	h1tg001183l	178556	178999	+	
PcrG026827	h1tg001183l	184729	185178	-	
PcrG026828	h1tg001183l	188928	203016	+	
PcrG026829	h1tg001183l	206486	214786	-	
PcrG026830	h1tg001183l	215820	244159	+	
PcrG026831	h1tg001183l	277977	283237	+	
PcrG026832	h1tg001183l	284709	298389	-	
PcrG026833	h1tg001183l	300638	316558	-	
PcrG026834	h1tg001183l	325222	332658	-	
PcrG026835	h1tg001183l	332850	337954	+	
PcrG026836	h1tg001183l	343194	354016	-	
PcrG026837	h1tg001183l	371828	372217	+	
PcrG026838	h1tg001183l	379150	391576	-	
PcrG026839	h1tg001183l	414074	427117	-	
PcrG026840	h1tg001183l	427319	441651	+	
PcrG026841	h1tg001183l	445117	447639	+	
PcrG026842	h1tg001183l	455655	462013	-	
PcrG026843	h1tg001183l	463828	480911	-	
PcrG026844	h1tg001183l	483157	490094	+	
PcrG026845	h1tg001183l	494295	517996	-	
PcrG026846	h1tg001183l	518219	536527	+	
PcrG026847	h1tg001184l	16246	30564	+	
PcrG026848	h1tg001184l	33935	40787	-	
PcrG026849	h1tg001184l	40896	58304	+	
PcrG026850	h1tg001184l	83955	88707	+	
PcrG026851	h1tg001184l	94960	96520	-	
PcrG026852	h1tg001184l	107006	115307	+	
PcrG026853	h1tg001184l	122565	129269	+	
PcrG026854	h1tg001184l	146067	189582	+	
PcrG026855	h1tg001184l	204177	219307	+	
PcrG026856	h1tg001184l	222370	234190	-	
PcrG026857	h1tg001184l	234472	238644	+	
PcrG026858	h1tg001184l	243736	254021	+	
PcrG026859	h1tg001184l	257979	267691	+	
PcrG026860	h1tg001184l	268288	270612	+	
PcrG026861	h1tg001185l	1451	18608	+	
PcrG026862	h1tg001185l	20875	23868	-	
PcrG026863	h1tg001185l	34755	40192	-	
PcrG026864	h1tg001186l	2155	3513	-	
PcrG026865	h1tg001186l	57017	68781	-	
PcrG026866	h1tg001186l	92431	93072	+	
PcrG026867	h1tg001186l	147578	151265	-	
PcrG026868	h1tg001186l	173571	175291	-	
PcrG026869	h1tg001186l	177210	177593	-	
PcrG026870	h1tg001186l	211107	227491	-	
PcrG026871	h1tg001186l	264264	270097	+	
PcrG026872	h1tg001189l	1498	24793	-	
PcrG026873	h1tg001189l	27902	41383	+	
PcrG026874	h1tg001189l	46410	66440	-	
PcrG026875	h1tg001189l	66713	73637	+	
PcrG026876	h1tg001189l	78217	98808	+	
PcrG026877	h1tg001189l	127596	129128	+	
PcrG026878	h1tg001189l	176412	177911	+	
PcrG026879	h1tg001189l	182248	183768	+	
PcrG026880	h1tg001189l	218407	230406	-	
PcrG026881	h1tg001190l	3459	6299	+	
PcrG026882	h1tg001190l	10409	60270	-	
PcrG026883	h1tg001190l	67990	84471	+	
PcrG026884	h1tg001190l	88020	88676	+	
PcrG026885	h1tg001190l	92368	95458	+	
PcrG026886	h1tg001190l	96851	97813	+	
PcrG026887	h1tg001191l	33866	35185	+	
PcrG026888	h1tg001191l	38997	39356	+	
PcrG026889	h1tg001191l	40891	43866	-	
PcrG026890	h1tg001191l	74852	80508	+	
PcrG026891	h1tg001191l	109347	139137	-	
PcrG026892	h1tg001191l	145018	154050	-	
PcrG026893	h1tg001192l	12471	13814	-	
PcrG026894	h1tg001192l	19409	20290	-	
PcrG026895	h1tg001192l	38426	39187	-	
PcrG026896	h1tg001192l	46487	60764	+	
PcrG026897	h1tg001193l	307	23963	-	
PcrG026898	h1tg001193l	100453	102285	-	
PcrG026899	h1tg001193l	112564	147362	+	
PcrG026900	h1tg001193l	149805	163683	+	
PcrG026901	h1tg001193l	165526	169593	-	
PcrG026902	h1tg001193l	201089	213468	+	
PcrG026903	h1tg001194l	59071	60466	+	
PcrG026904	h1tg001194l	117322	118158	-	
PcrG026905	h1tg001194l	193114	193422	+	
PcrG026906	h1tg001194l	195092	195568	-	
PcrG026907	h1tg001194l	287810	288883	+	
PcrG026908	h1tg001194l	318312	319112	+	
PcrG026909	h1tg001194l	323685	324397	+	
PcrG026910	h1tg001194l	327062	328564	-	
PcrG026911	h1tg001194l	348758	349468	+	
PcrG026912	h1tg001194l	358770	359483	+	
PcrG026913	h1tg001195l	1271	32707	-	
PcrG026914	h1tg001195l	37893	41858	-	
PcrG026915	h1tg001196l	6804	50037	+	
PcrG026916	h1tg001196l	171952	173887	+	
PcrG026917	h1tg001196l	334347	336755	-	
PcrG026918	h1tg001196l	367537	370179	+	
PcrG026919	h1tg001196l	372235	407022	+	
PcrG026920	h1tg001196l	410303	411577	-	
PcrG026921	h1tg001196l	428813	441155	+	
PcrG026922	h1tg001197l	185191	186418	+	
PcrG026923	h1tg001198l	7077	27520	+	
PcrG026924	h1tg001198l	31647	63226	-	
PcrG026925	h1tg001198l	72167	98841	-	
PcrG026926	h1tg001199l	15144	16163	-	
PcrG026927	h1tg001200l	20103	22769	+	
PcrG026928	h1tg001200l	41391	53470	+	
PcrG026929	h1tg001200l	60915	63338	+	
PcrG026930	h1tg001200l	71038	73053	+	
PcrG026931	h1tg001200l	79591	87808	-	
PcrG026932	h1tg001200l	97399	104539	-	
PcrG026933	h1tg001200l	114804	127777	+	
PcrG026934	h1tg001200l	284802	285977	+	
PcrG026935	h1tg001200l	296082	315417	-	
PcrG026936	h1tg001200l	320258	323291	-	
PcrG026937	h1tg001201l	97081	122298	-	
PcrG026938	h1tg001202l	8529	41153	+	
PcrG026939	h1tg001202l	44847	46714	+	
PcrG026940	h1tg001202l	105280	108605	+	
PcrG026941	h1tg001202l	140234	152300	-	
PcrG026942	h1tg001202l	175143	188396	+	
PcrG026943	h1tg001202l	213008	222651	-	
PcrG026944	h1tg001202l	228466	231354	+	
PcrG026945	h1tg001202l	236396	253959	-	
PcrG026946	h1tg001202l	256568	258349	-	
PcrG026947	h1tg001202l	261062	268097	-	
PcrG026948	h1tg001202l	275613	355711	-	
PcrG026949	h1tg001202l	384088	391465	-	
PcrG026950	h1tg001202l	407240	411707	+	
PcrG026951	h1tg001202l	417420	422144	+	
PcrG026952	h1tg001203l	9239	10147	-	
PcrG026953	h1tg001204l	228	12817	-	
PcrG026954	h1tg001204l	248689	249476	+	
PcrG026955	h1tg001206l	8481	13895	+	
PcrG026956	h1tg001207l	645	67344	-	
PcrG026957	h1tg001209l	56992	65338	+	
PcrG026958	h1tg001209l	67379	71729	+	
PcrG026959	h1tg001209l	83763	85483	+	
PcrG026960	h1tg001209l	106059	108948	+	
PcrG026961	h1tg001209l	135748	141679	-	
PcrG026962	h1tg001209l	143131	149932	-	
PcrG026963	h1tg001210l	20104	32738	-	
PcrG026964	h1tg001210l	40210	50341	-	
PcrG026965	h1tg001210l	98379	144447	+	
PcrG026966	h1tg001211l	2021	9352	-	
PcrG026967	h1tg001211l	164512	165426	-	
PcrG026968	h1tg001211l	173295	183647	+	
PcrG026969	h1tg001212l	12603	14060	+	
PcrG026970	h1tg001212l	19045	19239	-	
PcrG026971	h1tg001212l	23468	40556	-	
PcrG026972	h1tg001212l	41119	43309	+	
PcrG026973	h1tg001212l	69151	80390	-	
PcrG026974	h1tg001212l	83324	89286	-	
PcrG026975	h1tg001212l	92370	103134	-	
PcrG026976	h1tg001212l	108758	113511	+	
PcrG026977	h1tg001212l	119605	124756	+	
PcrG026978	h1tg001212l	127256	136071	-	
PcrG026979	h1tg001212l	136566	156522	+	
PcrG026980	h1tg001212l	158943	159395	-	
PcrG026981	h1tg001212l	181498	189382	+	
PcrG026982	h1tg001212l	193908	215254	+	
PcrG026983	h1tg001213l	83481	85285	+	
PcrG026984	h1tg001213l	92773	93288	+	
PcrG026985	h1tg001213l	98596	101088	+	
PcrG026986	h1tg001213l	101306	101746	+	
PcrG026987	h1tg001213l	103823	118469	-	
PcrG026988	h1tg001213l	120083	139848	+	
PcrG026989	h1tg001213l	142603	143682	+	
PcrG026990	h1tg001213l	144680	145526	-	
PcrG026991	h1tg001214l	699	4834	-	
PcrG026992	h1tg001214l	9991	30334	-	
PcrG026993	h1tg001214l	30731	44250	+	
PcrG026994	h1tg001214l	77617	83670	-	
PcrG026995	h1tg001214l	88931	97967	+	
PcrG026996	h1tg001214l	101352	104374	-	
PcrG026997	h1tg001214l	107982	113946	+	
PcrG026998	h1tg001214l	117353	118807	-	
PcrG026999	h1tg001214l	123092	132053	-	
PcrG027000	h1tg001214l	313718	318105	-	
PcrG027001	h1tg001215l	2568	3482	+	
PcrG027002	h1tg001215l	44836	45750	+	
PcrG027003	h1tg001215l	96021	143486	-	
PcrG027004	h1tg001215l	144626	147956	-	
PcrG027005	h1tg001215l	151655	154799	-	
PcrG027006	h1tg001215l	160002	163694	-	
PcrG027007	h1tg001215l	172481	173512	-	
PcrG027008	h1tg001215l	189998	197477	-	
PcrG027009	h1tg001215l	226450	233150	-	
PcrG027010	h1tg001216l	5568	8423	-	
PcrG027011	h1tg001217l	1254	28219	+	
PcrG027012	h1tg001218l	3463	4476	+	
PcrG027013	h1tg001218l	5618	12547	-	
PcrG027014	h1tg001218l	20602	22572	-	
